Assetpfad;GUID;Local ID;Meshname;Vertices;Tris;Bounds Center;Bounds Size;Prefab-Referenzen;Szenen;Builder-Kandidaten
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_011_TaperedBox.asset";"bc32c7fd06b46fd4cb49928868283c78";"4300000";"TaperedBox";"24";"12";"(0,0.0486,0)";"(0.483,0.0972,0.288)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Common.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_012_TaperedBox.asset";"f1d154d0aa277d742a7bff361b68ea10";"4300000";"TaperedBox";"24";"12";"(0,0.0324,0)";"(0.299,0.0648,0.1872)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Common.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_013_TaperedBox.asset";"53fbd1ee54729024c800c7c37388fc72";"4300000";"TaperedBox";"24";"12";"(0,0.027,0)";"(0.184,0.054,0.1152)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Common.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_014_TaperedBox.asset";"865a1f0c36a99c64484c29eabe2743b8";"4300000";"TaperedBox";"24";"12";"(0,0.0189,0)";"(0.23,0.0378,0.1296)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Common.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_015_TaperedBox.asset";"bdd43937a8f0b74469aea4cb380353c3";"4300000";"TaperedBox";"24";"12";"(0,0.0135,0)";"(0.161,0.027,0.0864)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Common.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_016_TaperedBox.asset";"1659cd48a35922042975611aabf56e4b";"4300000";"TaperedBox";"24";"12";"(0,0.0385,0)";"(1.537,0.077,0.968)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_017_TaperedBox.asset";"9461f1ddd5819594c987680021628289";"4300000";"TaperedBox";"24";"12";"(0,0.098,0)";"(1.45,0.196,0.88)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_018_TaperedBox.asset";"2793eb8c52ada974fb3eecad648e9751";"4300000";"TaperedBox";"24";"12";"(0,0.091,0)";"(1.45,0.182,0.88)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_019_TaperedBox.asset";"2fa7b5068feb5b7468dba41db778d7a1";"4300000";"TaperedBox";"24";"12";"(0,0.105,0)";"(0.841,0.21,0.0528)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_020_Loft.asset";"db86b156ceb4897439e913e95f113d2a";"4300000";"Loft";"54";"26";"(0,0.147,0)";"(1.421,0.294,0.8096)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_021_TaperedBox.asset";"26d013c43834cdc4a91052a7fa948d9c";"4300000";"TaperedBox";"24";"12";"(0,0.021,0)";"(0.899,0.042,0.264)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_022_TaperedBox.asset";"8d98bf60d2d7c4042886306d4d6229d8";"4300000";"TaperedBox";"24";"12";"(0,0.119,0)";"(0.319,0.238,0.088)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_023_TaperedBox.asset";"c5edbb208a6f2584391aad5319ba24bf";"4300000";"TaperedBox";"24";"12";"(0,0.357,0)";"(0.116,0.714,0.9328)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_024_TaperedBox.asset";"f4916306af50be04a8e1ee6ffffdc01c";"4300000";"TaperedBox";"24";"12";"(0,0.357,0)";"(0.116,0.714,0.9328)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_025_TaperedBox.asset";"5d1cbbf0d799113498cdef16c5131165";"4300000";"TaperedBox";"24";"12";"(0,0.357,0)";"(0.116,0.714,0.9328)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_026_TaperedBox.asset";"cee072bf11542f048a9f1f1151d4656e";"4300000";"TaperedBox";"24";"12";"(0,0.175,0)";"(0.1305,0.35,0.1305)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_027_TaperedBox.asset";"5745e534804cebc4b9a4c8daa83e2504";"4300000";"TaperedBox";"24";"12";"(0,0.175,0)";"(0.1305,0.35,0.1305)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_028_TaperedBox.asset";"7d78805c7607f7547bd7b3870b9b0040";"4300000";"TaperedBox";"24";"12";"(0,0.175,0)";"(0.1305,0.35,0.1305)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_029_TaperedBox.asset";"c89e4ef8977a0434fa7a638c3e22f6d4";"4300000";"TaperedBox";"24";"12";"(0,0.175,0)";"(0.1305,0.35,0.1305)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_030_TaperedBox.asset";"99e627b2f1fe6764da4e3347c27b5e02";"4300000";"TaperedBox";"24";"12";"(0,0.0175,0)";"(1.131,0.035,0.616)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_031_TaperedBox.asset";"9faa8f14f9577b14aa15bb50248d39cf";"4300000";"TaperedBox";"24";"12";"(0,0.0125,0)";"(0.899,0.025,0.4576)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_032_TaperedBox.asset";"3f502d923e237954886e4faaa23308c9";"4300000";"TaperedBox";"24";"12";"(0,0.063,0)";"(0.609,0.126,0.352)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_033_TaperedBox.asset";"0d04cfe6ba9b3874d942e4e52a08f639";"4300000";"TaperedBox";"24";"12";"(0,0.042,0)";"(0.377,0.084,0.2288)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_034_TaperedBox.asset";"859281f96d0ab844993c1e86b802a876";"4300000";"TaperedBox";"24";"12";"(0,0.035,0)";"(0.232,0.07,0.1408)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_035_TaperedBox.asset";"c27a941db449b094cab56c9bdf29a9bc";"4300000";"TaperedBox";"24";"12";"(0,0.0245,0)";"(0.29,0.049,0.1584)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_036_TaperedBox.asset";"92970054d0a725f4b9d52dfe91d82ac3";"4300000";"TaperedBox";"24";"12";"(0,0.0175,0)";"(0.203,0.035,0.1056)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Guarded.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_037_TaperedBox.asset";"8fccfb60fe8ff8b4a997b55bb851403d";"4300000";"TaperedBox";"24";"12";"(0,0.0264,0)";"(1.06,0.0528,0.704)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_038_TaperedBox.asset";"5616091a7e30eee4fae1bbd2c4adaa1b";"4300000";"TaperedBox";"24";"12";"(0,0.0672,0)";"(1,0.1344,0.64)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_039_TaperedBox.asset";"6c18fafac25d91149b5c3e8654525654";"4300000";"TaperedBox";"24";"12";"(0,0.0624,0)";"(1,0.1248,0.64)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_040_TaperedBox.asset";"63900134c4effde4a8556a37da7ba9ca";"4300000";"TaperedBox";"24";"12";"(0,0.072,0)";"(0.58,0.144,0.0384)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_041_Loft.asset";"62c866077aae2b04bbb3298792f2f7a8";"4300000";"Loft";"54";"26";"(0,0.1008,0)";"(0.98,0.2016,0.5888)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_042_TaperedBox.asset";"64f0d7fa16209ed42a7f638d18869f82";"4300000";"TaperedBox";"24";"12";"(0,0.0144,0)";"(0.62,0.0288,0.192)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_043_TaperedBox.asset";"0ad18dff1e31e634b8d71bec7fd84ab1";"4300000";"TaperedBox";"24";"12";"(0,0.0816,0)";"(0.15,0.1632,0.064)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_044_TaperedBox.asset";"d2ba36556b88a5146bd1b17f5a9a9d77";"4300000";"TaperedBox";"24";"12";"(0,0.2448,0)";"(0.08,0.4896,0.6784)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_045_TaperedBox.asset";"224f22b390b2afd449b8406b52dc9adf";"4300000";"TaperedBox";"24";"12";"(0,0.2448,0)";"(0.08,0.4896,0.6784)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_046_Loft.asset";"8e79c6b1110f4764bbd06da99adddf12";"4300000";"Loft";"32";"16";"(0,0.048,0)";"(1.053223,0.096,0.674063)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_047_TaperedBox.asset";"6c2ec926ad458954e9299901090ce2b6";"4300000";"TaperedBox";"24";"12";"(0,0.0192,0)";"(0.2,0.0384,0.1536)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
"Assets/_Game/Art/Loot/Meshes/WorldChestMesh_048_TaperedBox.asset";"9146dbb23efab8843b33d9da44c22798";"4300000";"TaperedBox";"24";"12";"(0,0.0144,0)";"(0.14,0.0288,0.1024)";"Assets/_Game/Prefabs/Loot/WorldChests/WorldChest_Hidden.prefab";"Assets/_Game/Scenes/EidraForge.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";""
