"ID";"Status";"Name";"Art";"Familie";"Assetpfad";"GUID";"Tris";"Renderer";"Aktive Renderer";"Meshes";"Materialslots";"Materialien";"Collider";"Bones";"Root Bones";"Animator Controller";"Clips";"Prefab-Referenzen";"Daten-Referenzen";"Szenen";"Builder-Kandidaten";"Root Transform";"Bounds Center";"Bounds Size";"Standard-Low";"Gameplay-Low";"Capture-Fehler"
"MP0-0128";"ungeprueft";"IronVein_Exhausted";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Prefabs/Resources/Visuals/IronVein_Exhausted.prefab";"af880920e09480c4f8621f93066b699a";"178";"5";"5";"5";"5";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"";"";"";"";"";"Assets/_Game/Prefabs/Resources/Nodes/IronVein.prefab";"Assets/_Game/Data/Resources/IronVein.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.073364,0.3745,-0.09351)";"(2.41246,0.749,1.745739)";"Captures/Standard_Low/MP0-0128_IronVein_Exhausted.png";"Captures/Gameplay_Low/MP0-0128_IronVein_Exhausted.png";""
"MP0-0129";"abgenommen";"StoneDeposit_Active";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Prefabs/Resources/Visuals/StoneDeposit_Active.prefab";"aedcfcffe6bd6a84593d407eda0c7095";"310";"8";"8";"8";"8";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"";"";"";"";"";"Assets/_Game/Prefabs/Resources/Nodes/StoneDeposit.prefab";"Assets/_Game/Data/Resources/StoneDeposit.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_HomeBase.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/LoftWicklungRollout.cs | Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/Tests/VisualAssetTests.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.103274,0.490622,0.02021)";"(2.5548,1.102481,1.98612)";"Captures/Standard_Low/MP0-0129_StoneDeposit_Active.png";"Captures/Gameplay_Low/MP0-0129_StoneDeposit_Active.png";""
"MP0-0130";"abgenommen";"StoneDeposit_Exhausted";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Prefabs/Resources/Visuals/StoneDeposit_Exhausted.prefab";"75aa2fcc87d76a546a03fb2035bcc37c";"178";"5";"5";"5";"5";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"";"";"";"";"";"Assets/_Game/Prefabs/Resources/Nodes/StoneDeposit.prefab";"Assets/_Game/Data/Resources/StoneDeposit.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_HomeBase.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/Tests/VisualAssetTests.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.082351,0.190769,-0.10431)";"(2.457581,0.502774,1.790233)";"Captures/Standard_Low/MP0-0130_StoneDeposit_Exhausted.png";"Captures/Gameplay_Low/MP0-0130_StoneDeposit_Exhausted.png";""
"MP0-0131";"ungeprueft";"SwampHemp_Active";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Prefabs/Resources/Visuals/SwampHemp_Active.prefab";"845822523c83fb146b6e2db2d2b8d655";"266";"23";"23";"23";"23";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"";"";"";"";"";"Assets/_Game/Prefabs/Resources/Nodes/SwampHemp.prefab";"Assets/_Game/Data/Resources/SwampHemp.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,0.681087,-0.023359)";"(1.800285,1.377826,1.446717)";"Captures/Standard_Low/MP0-0131_SwampHemp_Active.png";"Captures/Gameplay_Low/MP0-0131_SwampHemp_Active.png";""
"MP0-0132";"ungeprueft";"SwampHemp_Exhausted";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Prefabs/Resources/Visuals/SwampHemp_Exhausted.prefab";"1808750415f04f24e9173a9d2131888a";"86";"8";"8";"8";"8";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"";"";"";"";"";"Assets/_Game/Prefabs/Resources/Nodes/SwampHemp.prefab";"Assets/_Game/Data/Resources/SwampHemp.asset | Assets/_Game/Data/Zones/Zone_GreyRifts.asset | Assets/_Game/Data/Zones/Zone_TwilightGrove.asset | Assets/_Game/Data/Zones/Zone_VeilMarsh.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/Zone_GreyRifts.unity | Assets/_Game/Scenes/Zone_TwilightGrove.unity | Assets/_Game/Scenes/Zone_VeilMarsh.unity";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(-0.128674,0.106333,0.002229)";"(1.348569,0.228317,1.294457)";"Captures/Standard_Low/MP0-0132_SwampHemp_Exhausted.png";"Captures/Gameplay_Low/MP0-0132_SwampHemp_Exhausted.png";""
"MP0-0133";"abgenommen";"Tree_Active";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Prefabs/Resources/Visuals/Tree_Active.prefab";"4485cd97063e9fc4e822aa32acaede2a";"282";"7";"7";"7";"7";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"";"";"";"";"";"Assets/_Game/Prefabs/Resources/Nodes/Tree.prefab";"Assets/_Game/Data/Resources/Tree.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_HomeBase.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/LoftWicklungRollout.cs | Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/StyleProofContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,3,-0.003144)";"(4.68217,6,3.609417)";"Captures/Standard_Low/MP0-0133_Tree_Active.png";"Captures/Gameplay_Low/MP0-0133_Tree_Active.png";""
"MP0-0134";"abgenommen";"Tree_Exhausted";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Prefabs/Resources/Visuals/Tree_Exhausted.prefab";"a3062fe75a4d8b449ade00d146eb028a";"102";"4";"4";"4";"4";"Assets/_Game/Art/World/Materials/M_EidrenWorld_VertexLit.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"";"";"";"";"";"Assets/_Game/Prefabs/Resources/Nodes/Tree.prefab";"Assets/_Game/Data/Resources/Tree.asset | Assets/_Game/Data/Zones/Zone_EmberRuins.asset | Assets/_Game/Data/Zones/Zone_Greenwood.asset | Assets/_Game/Data/Zones/Zone_HomeBase.asset | Assets/_Game/Data/Zones/Zone_Marsh.asset | Assets/_Game/Data/Zones/Zone_Quarry.asset | Assets/_Game/Resources/Data/ResourceNodeCatalog_V01.asset";"Assets/_Game/Scenes/HomeBase.unity | Assets/_Game/Scenes/Zone_EmberRuins.unity | Assets/_Game/Scenes/Zone_Greenwood.unity | Assets/_Game/Scenes/Zone_Marsh.unity | Assets/_Game/Scenes/Zone_Quarry.unity";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.039116,0.35,-0.015426)";"(1.858704,0.7,1.527538)";"Captures/Standard_Low/MP0-0134_Tree_Exhausted.png";"Captures/Gameplay_Low/MP0-0134_Tree_Exhausted.png";""
"MP0-0135";"abgenommen";"StorageChest";"Prefab";"Gebaeude/Stationen";"Assets/_Game/Prefabs/Stations/StorageChest.prefab";"bed0f5490a6014e4b955be7cdc8845ba";"470";"23";"23";"5";"23";"Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_Copper.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_IronEdge.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_Metal.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_Wood.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_WoodDark.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_WoodLight.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=True center=(0,0.75,0) size=(1,1.5,1)";"";"";"";"";"";"Assets/_Game/Data/Buildings/StorageChest.asset | Assets/_Game/Resources/Data/BuildingCatalog_V01.asset";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingIconRenderTool.cs | Assets/_Game/Editor/StorageContentBuilder.cs | Assets/_Game/Editor/Tests/InteractionIconTests.cs | Assets/_Game/Editor/Tests/StorageContainerTests.cs | Assets/_Game/Editor/Tests/VisualAssetTests.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.029097,0.4,-0.107337)";"(1.18442,0.8,0.890582)";"Captures/Standard_Low/MP0-0135_StorageChest.png";"Captures/Gameplay_Low/MP0-0135_StorageChest.png";""
"MP0-0136";"abgenommen";"Workbench";"Prefab";"Gebaeude/Stationen";"Assets/_Game/Prefabs/Stations/Workbench.prefab";"16ce8a1c41a4d574a906f32c4b7dc5e6";"3956";"38";"38";"7";"38";"Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_Copper.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_IronEdge.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_Leather.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_Metal.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_StoneLight.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_Wood.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_WoodDark.mat | Assets/_Game/Art/Geometry/Materials/WorldRefined/M_World_WoodLight.mat | Assets/_Game/Art/World/Materials/M_World_ContactShadow.mat";"BoxCollider@<root> trigger=True center=(0,0.75,0) size=(1,1.5,1)";"";"";"";"";"";"Assets/_Game/Data/Buildings/Workbench.asset | Assets/_Game/Resources/Data/BuildingCatalog_V01.asset";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingIconRenderTool.cs | Assets/_Game/Editor/CraftingContentBuilder.cs | Assets/_Game/Editor/Tests/InteractionIconTests.cs | Assets/_Game/Editor/Tests/VisualAssetTests.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs | Assets/_Game/Editor/WorldChestStyleCaptureUtility.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.017226,0.55,-0.133674)";"(1.207114,1.1,0.967431)";"Captures/Standard_Low/MP0-0136_Workbench.png";"Captures/Gameplay_Low/MP0-0136_Workbench.png";""
"MP0-0137";"ungeprueft";"BLD_Grid_Area";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Area.prefab";"7ec0c4f5c0bd5164fa5bc96fd29d3ad0";"2";"1";"1";"1";"1";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Area.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(1,0,1)";"Captures/Standard_Low/MP0-0137_BLD_Grid_Area.png";"Captures/Gameplay_Low/MP0-0137_BLD_Grid_Area.png";""
"MP0-0138";"ungeprueft";"BLD_Grid_Boundary";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Boundary.prefab";"04cb6e852ac8c6342a55aec622840472";"2";"1";"1";"1";"1";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Boundary.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(1,0,0.18)";"Captures/Standard_Low/MP0-0138_BLD_Grid_Boundary.png";"Captures/Gameplay_Low/MP0-0138_BLD_Grid_Boundary.png";""
"MP0-0139";"ungeprueft";"BLD_Grid_Cell";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Cell.prefab";"7c87b9585cb14854e8bd5116725b90d3";"2";"1";"1";"1";"1";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Focus.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(0.92,0,0.92)";"Captures/Standard_Low/MP0-0139_BLD_Grid_Cell.png";"Captures/Gameplay_Low/MP0-0139_BLD_Grid_Cell.png";""
"MP0-0140";"ungeprueft";"BLD_Grid_Edge";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Edge.prefab";"cd6cdd8ae92f88347b6a1a9d3221ca9b";"2";"1";"1";"1";"1";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Focus.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(1,0,0.16)";"Captures/Standard_Low/MP0-0140_BLD_Grid_Edge.png";"Captures/Gameplay_Low/MP0-0140_BLD_Grid_Edge.png";""
"MP0-0141";"ungeprueft";"BLD_Grid_Node";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Node.prefab";"7043ad2a0a11882419ff0f65f2fdae26";"2";"1";"1";"1";"1";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Focus.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(0.18,0,0.18)";"Captures/Standard_Low/MP0-0141_BLD_Grid_Node.png";"Captures/Gameplay_Low/MP0-0141_BLD_Grid_Node.png";""
"MP0-0142";"ungeprueft";"BLD_Grid_Zone";"Prefab";"Ressourcen/Vegetation";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Zone.prefab";"155b4f988f0693c43ac241e74bea03ba";"2";"1";"1";"1";"1";"Assets/_Game/Resources/Art/BuildGrid/BLD_Grid_Blocked.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(1,0,1)";"Captures/Standard_Low/MP0-0142_BLD_Grid_Zone.png";"Captures/Gameplay_Low/MP0-0142_BLD_Grid_Zone.png";""
"MP0-0143";"ungeprueft";"BLD_Preview_Mark";"Prefab";"Gebaeude/Stationen";"Assets/_Game/Resources/Art/Buildings/BLD_Preview_Mark.prefab";"c561bced387f9bc40ad897a11bf6f8b8";"2";"1";"1";"1";"1";"Assets/_Game/Resources/Art/Buildings/BLD_PreviewMark_Valid.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(1,0,1)";"Captures/Standard_Low/MP0-0143_BLD_Preview_Mark.png";"Captures/Gameplay_Low/MP0-0143_BLD_Preview_Mark.png";""
"MP0-0144";"ungeprueft";"BLD_Roof_Tile";"Prefab";"Gebaeude/Stationen";"Assets/_Game/Resources/Art/Buildings/BLD_Roof_Tile.prefab";"895285220d58eba48bc034220c426253";"2";"1";"1";"1";"1";"Assets/_Game/Resources/Art/Buildings/BLD_Roof.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/BuildingCostContentBuilder.cs | Assets/_Game/Editor/BuildingDoorContentBuilder.cs | Assets/_Game/Editor/BuildingMenuUiBuilder.cs | Assets/_Game/Editor/BuildingPreviewContentBuilder.cs | Assets/_Game/Editor/BuildingRoofContentBuilder.cs | Assets/_Game/Editor/EidrenBuildingVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(1,0,1)";"Captures/Standard_Low/MP0-0144_BLD_Roof_Tile.png";"Captures/Gameplay_Low/MP0-0144_BLD_Roof_Tile.png";""
"MP0-0145";"fallback";"Noctarion_2D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Resources/Prefabs/Actors/2D/Noctarion_2D.prefab";"60f2c70fd7b9ff9429f56f5c0c3c6f5b";"0";"2";"2";"0";"2";"Assets/_Game/Art/Actors/Noctarion/Materials/M_Noctarion_2D.mat | Assets/_Game/Art/Actors/Noctarion/Materials/M_Noctarion_GroundShadow.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/EidraVisual3DBuilder.cs | Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/Tests/NoctarionSpriteVisualTests.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(0,0,0)";"Captures/Standard_Low/MP0-0145_Noctarion_2D.png";"Captures/Gameplay_Low/MP0-0145_Noctarion_2D.png";""
"MP0-0146";"fallback";"Terrock_2D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Resources/Prefabs/Actors/2D/Terrock_2D.prefab";"59d8ae2a909e0134abd4e0e38ae8cfa8";"0";"2";"2";"0";"2";"Assets/_Game/Art/Actors/Terrock/Materials/M_Terrock_2D.mat | Assets/_Game/Art/Actors/Terrock/Materials/M_Terrock_GroundShadow.mat";"";"";"";"";"";"";"";"";"Assets/_Game/Editor/EidraVisual3DBuilder.cs | Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs | Assets/_Game/Editor/Tests/ActorSpriteAssetTests.cs | Assets/_Game/Editor/VisualScaleAssetMap.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0,0)";"(0,0,0)";"Captures/Standard_Low/MP0-0146_Terrock_2D.png";"Captures/Gameplay_Low/MP0-0146_Terrock_2D.png";""
"MP0-0147";"abgenommen";"Ignivar_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Resources/Prefabs/Actors/3D/Ignivar_3D.prefab";"47e7e5fe41fdef844977734f028aa57b";"2114";"2";"2";"1";"2";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat | Assets/_Game/Art/Actors/Wildling/Materials/M_Wildling_GroundShadow.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine | tail1 | tail2 | tail3";"root";"";"";"";"";"";"Assets/_Game/Editor/EidraVisual3DBuilder.cs | Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.503207,-0.150073)";"(0.656905,1.006414,1.30969)";"Captures/Standard_Low/MP0-0147_Ignivar_3D.png";"Captures/Gameplay_Low/MP0-0147_Ignivar_3D.png";""
"MP0-0148";"abgenommen";"Noctarion_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Resources/Prefabs/Actors/3D/Noctarion_3D.prefab";"eae5d61b6f1c2274785fac92414ed7c1";"1666";"2";"2";"1";"2";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat | Assets/_Game/Art/Actors/Noctarion/Materials/M_Noctarion_GroundShadow.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine | tail1 | tail2 | tail3";"root";"";"";"";"";"";"Assets/_Game/Editor/EidraVisual3DBuilder.cs | Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0,0.504459,-0.183946)";"(0.530123,1.008919,1.817168)";"Captures/Standard_Low/MP0-0148_Noctarion_3D.png";"Captures/Gameplay_Low/MP0-0148_Noctarion_3D.png";""
"MP0-0149";"abgenommen";"Terrock_3D";"Prefab";"Figuren/Kreaturen";"Assets/_Game/Resources/Prefabs/Actors/3D/Terrock_3D.prefab";"9d4b5ee3a4f50094c8c49f73c24118f8";"1916";"2";"2";"1";"2";"Assets/_Game/Art/Actors/M_Kreatur_VertexLit.mat | Assets/_Game/Art/Actors/Terrock/Materials/M_Terrock_GroundShadow.mat";"";"chest | footFL | footFR | footRL | footRR | head | hips | jaw | legFL_lo | legFL_up | legFR_lo | legFR_up | legRL_lo | legRL_up | legRR_lo | legRR_up | neck | root | spine | tail1 | tail2 | tail3";"root";"";"";"";"";"";"Assets/_Game/Editor/EidraVisual3DBuilder.cs | Assets/_Game/Editor/ResourceContentBuilder.cs | Assets/_Game/Editor/T1ResourceVisualBuilder.cs | Assets/_Game/Editor/T2ResourceVisualBuilder.cs";"position=(0,0,0) rotation=(0,0,0) scale=(1,1,1)";"(0.016613,0.50426,0.026624)";"(0.725453,1.00852,1.246006)";"Captures/Standard_Low/MP0-0149_Terrock_3D.png";"Captures/Gameplay_Low/MP0-0149_Terrock_3D.png";""
